Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2016-08-22 00:00:00-04:00,172.3265474382414,173.36755416168864,170.72631040114018,171.5350341796875,7409200,0.0,0.0,0.0
2016-08-29 00:00:00-04:00,171.66408022017518,172.78252771944204,170.5542445447932,172.3867645263672,8643900,0.0,0.0,0.0
2016-09-05 00:00:00-04:00,172.6621151269975,173.05786527203685,168.34319268399872,168.35179138183594,8661000,0.0,0.0,0.0
2016-09-12 00:00:00-04:00,167.66348407255327,171.1650698316871,167.00961563022398,168.5324249267578,12780800,0.883,0.0,0.0
2016-09-19 00:00:00-04:00,169.92506373925323,172.58676080715955,169.0695140146404,171.35960388183594,9222900,0.0,0.0,0.0
2016-09-26 00:00:00-04:00,170.65093721375234,172.26696201428155,169.5188548228078,171.7052459716797,10561500,0.0,0.0,0.0
2016-10-03 00:00:00-04:00,171.2645363585248,171.62750642424157,169.79542141296153,170.642333984375,9021800,0.0,0.0,0.0
2016-10-10 00:00:00-04:00,170.6422999273344,171.92992958305223,167.58307183390465,169.0608367919922,9025500,0.0,0.0,0.0
2016-10-17 00:00:00-04:00,169.0695274775885,170.31395874468456,168.35225075595827,169.78680419921875,6313700,0.0,0.0,0.0
2016-10-24 00:00:00-04:00,170.564538849487,170.80651009056058,167.99790308354466,168.62876892089844,7752100,0.0,0.0,0.0
2016-10-31 00:00:00-04:00,168.93991602173895,169.1559627648903,165.3362579283483,165.47451782226562,11402300,0.0,0.0,0.0
2016-11-07 00:00:00-05:00,167.79914950481444,173.217604437255,167.66087645195975,171.7744140625,18954700,0.0,0.0,0.0
2016-11-14 00:00:00-05:00,172.23248096845595,173.9781424942236,171.16088428390046,173.40777587890625,9224900,0.0,0.0,0.0
2016-11-21 00:00:00-05:00,173.91759445977738,175.8620147705078,173.79660883456748,175.8620147705078,8724100,0.0,0.0,0.0
2016-11-28 00:00:00-05:00,175.49046464225617,176.02625637548562,173.90900081182832,174.3497314453125,11645700,0.0,0.0,0.0
2016-12-05 00:00:00-05:00,175.11881271435414,179.77677904128527,174.92869056334112,179.7508544921875,11692700,0.0,0.0,0.0
2016-12-12 00:00:00-05:00,179.68170074270023,181.2199520451272,178.86936311831778,179.63848876953125,15209200,0.0,0.0,0.0
2016-12-19 00:00:00-05:00,179.83731664048008,180.88297550668366,178.45461219153592,179.0509033203125,9926500,1.296,0.0,0.0
2016-12-26 00:00:00-05:00,180.4225928667287,181.00521677913622,177.83990859792678,178.53558349609375,10070200,0.0,0.0,0.0
2017-01-02 00:00:00-05:00,179.7269115318286,181.82262727752627,178.7529746706124,181.4052276611328,14339300,0.0,0.0,0.0
2017-01-09 00:00:00-05:00,181.17038992580757,181.5878027082322,179.6051251639434,181.27474975585938,15639500,0.0,0.0,0.0
2017-01-16 00:00:00-05:00,180.69213748227747,181.48346772981645,179.97908043521858,180.98780822753906,7419900,0.0,0.0,0.0
2017-01-23 00:00:00-05:00,180.73562898002032,183.3965729425609,179.8573476305413,182.8313446044922,13313000,0.0,0.0,0.0
2017-01-30 00:00:00-05:00,182.1617585937186,183.24874638675973,180.6921489745039,183.1704864501953,15193900,0.0,0.0,0.0
2017-02-06 00:00:00-05:00,182.71830907387036,185.04881797111327,182.2922183201666,184.84881591796875,6285700,0.0,0.0,0.0
2017-02-13 00:00:00-05:00,185.31837467932394,187.74452558576453,185.2835969083935,187.69235229492188,9707300,0.0,0.0,0.0
2017-02-20 00:00:00-05:00,188.10973714153036,189.1706248580699,187.97059954074447,189.04019165039062,6719300,0.0,0.0,0.0
2017-02-27 00:00:00-05:00,188.97938739514396,191.88381607434476,188.45762786056707,190.4228973388672,10871700,0.0,0.0,0.0
2017-03-06 00:00:00-05:00,189.63150903912856,190.13585959274522,188.23146852442832,189.7184600830078,8514300,0.0,0.0,0.0
2017-03-13 00:00:00-04:00,189.727199155707,191.1794265864197,188.60543354325995,190.05764770507812,9474700,0.0,0.0,0.0
2017-03-20 00:00:00-04:00,190.08371519973798,190.55330132983556,185.98795286230535,186.7270965576172,12189200,0.998,0.0,0.0
2017-03-27 00:00:00-04:00,185.97065107925224,189.6923441684127,185.752242361085,189.0109100341797,10714800,0.0,0.0,0.0
2017-04-03 00:00:00-04:00,189.15062234631833,190.3911818779854,187.60429870317765,188.62644958496094,11108500,0.0,0.0,0.0
2017-04-10 00:00:00-04:00,188.75747649357626,189.47386321474065,186.49476623535156,186.49476623535156,6908700,0.0,0.0,0.0
2017-04-17 00:00:00-04:00,186.95782496085772,189.14191170105465,186.7831006877635,188.180908203125,11803600,0.0,0.0,0.0
2017-04-24 00:00:00-04:00,190.23396762707688,192.1122770153764,189.77967382256125,190.9765625,9347800,0.0,0.0,0.0
2017-05-01 00:00:00-04:00,191.46577880153606,192.25204467773438,190.66203649924682,192.25204467773438,8903100,0.0,0.0,0.0
2017-05-08 00:00:00-04:00,192.31322218933926,192.62773123322765,190.99402518246458,191.6842041015625,7841000,0.0,0.0,0.0
2017-05-15 00:00:00-04:00,192.09475205136434,193.02080245918398,188.81862277996225,191.07260131835938,12731800,0.0,0.0,0.0
2017-05-22 00:00:00-04:00,191.55316929322933,194.15661070188082,191.52696131460485,193.88577270507812,7338500,0.0,0.0,0.0
2017-05-29 00:00:00-04:00,193.56248524711108,195.9737253420176,193.00335962072526,195.78152465820312,7808400,0.0,0.0,0.0
2017-06-05 00:00:00-04:00,195.6854099522968,196.50661524123527,194.03424116662418,195.25732421875,7843100,0.0,0.0,0.0
2017-06-12 00:00:00-04:00,195.0040081504348,196.42802365317903,194.39245319313258,195.58059692382812,9643300,0.0,0.0,0.0
2017-06-19 00:00:00-04:00,196.33188126929147,197.24046863209375,194.57588068917096,195.14373779296875,6822900,1.01,0.0,0.0
2017-06-26 00:00:00-04:00,196.58052058816497,196.97543413436378,193.43874101827518,194.87799072265625,15269500,0.0,0.0,0.0
2017-07-03 00:00:00-04:00,195.78194259954898,196.16808511665488,193.7020544126684,195.12374877929688,8495000,0.0,0.0,0.0
2017-07-10 00:00:00-04:00,195.00083169271437,198.2479176156534,194.14079575864577,197.8705596923828,8058800,0.0,0.0,0.0
2017-07-17 00:00:00-04:00,197.85301679164613,199.43268429594957,197.22114978992474,199.01144409179688,9737800,0.0,0.0,0.0
2017-07-24 00:00:00-04:00,198.9236795783971,199.89780675680217,198.02853242746102,199.01144409179688,8400400,0.0,0.0,0.0
2017-07-31 00:00:00-04:00,199.41515586453804,199.73108940841166,198.59021753381327,199.4414825439453,8890000,0.0,0.0,0.0
2017-08-07 00:00:00-04:00,199.50287231237652,200.6349594270304,196.44885771823246,196.78233337402344,8077400,0.0,0.0,0.0
2017-08-14 00:00:00-04:00,197.94954478635015,199.555538904706,195.2202345728029,195.5888214111328,11130300,0.0,0.0,0.0
2017-08-21 00:00:00-04:00,195.5712705436777,197.98464716142524,194.93061910909478,197.1070556640625,6765800,0.0,0.0,0.0
2017-08-28 00:00:00-04:00,197.59851164426846,200.1874039734876,195.83454410288408,199.81881713867188,7172600,0.0,0.0,0.0
2017-09-04 00:00:00-04:00,199.30103129431353,199.5204291652271,197.44052824309748,198.68670654296875,7262800,0.0,0.0,0.0
2017-09-11 00:00:00-04:00,199.9592522065871,201.96015999121542,199.9504677203219,201.925048828125,7975000,0.0,0.0,0.0
2017-09-18 00:00:00-04:00,202.24976239029306,202.6358914389205,200.64376818426086,201.00357055664062,7977200,1.176,0.0,0.0
2017-09-25 00:00:00-04:00,201.83908658226693,203.61207601636087,200.99227742206423,203.55032348632812,8772800,0.0,0.0,0.0
2017-10-02 00:00:00-04:00,203.7620061756046,206.34651347299427,203.68262161128834,206.12599182128906,6857000,0.0,0.0,0.0
2017-10-09 00:00:00-04:00,206.3376781691194,206.8228284494459,205.50851468266544,206.53173828125,4979600,0.0,0.0,0.0
2017-10-16 00:00:00-04:00,206.76991661392748,208.3400296356338,206.07306068454807,208.31356811523438,7577100,0.0,0.0,0.0
2017-10-23 00:00:00-04:00,208.6046647443666,208.9486779797609,205.7819768585357,208.8075408935547,10986000,0.0,0.0,0.0
2017-10-30 00:00:00-04:00,207.84612289079595,209.44269789058265,207.57267812856642,209.43386840820312,8570700,0.0,0.0,0.0
2017-11-06 00:00:00-05:00,209.26627187310484,210.13071314609908,207.71379053106907,209.08984375,10565400,0.0,0.0,0.0
2017-11-13 00:00:00-05:00,208.46354145656312,209.87487203332253,207.13159544870925,208.96632385253906,8542300,0.0,0.0,0.0
2017-11-20 00:00:00-05:00,209.160417466498,211.0657281825879,208.93107974421133,210.92459106445312,5934700,0.0,0.0,0.0
2017-11-27 00:00:00-05:00,210.98630101259647,215.58196477025479,210.66874929068052,214.2588348388672,16123900,0.0,0.0,0.0
2017-12-04 00:00:00-05:00,215.84658331278084,216.1729644997071,212.8739558469148,215.13209533691406,9608800,0.0,0.0,0.0
2017-12-11 00:00:00-05:00,215.2467929392306,217.47847113712038,215.14093338634106,217.0991668701172,11280300,0.0,0.0,0.0
2017-12-18 00:00:00-05:00,218.334134980433,218.76634891112346,217.2315264477298,217.88426208496094,11980800,0.0,0.0,0.0
2017-12-25 00:00:00-05:00,216.69343141666448,217.67254823481167,216.13771246432879,216.36705017089844,7544800,1.184,0.0,0.0
2018-01-01 00:00:00-05:00,218.17138170070797,222.82464102360035,217.80799458451216,222.6916961669922,10810200,0.0,0.0,0.0
2018-01-08 00:00:00-05:00,222.61190613350135,226.51177479885578,222.31055547355288,226.3788299560547,10894800,0.0,0.0,0.0
2018-01-15 00:00:00-05:00,227.60202959836118,228.39972588968766,224.95188241151945,228.39085388183594,11282700,0.0,0.0,0.0
2018-01-22 00:00:00-05:00,228.18702947179406,233.43411920083253,228.18702947179406,233.4252471923828,13147300,0.0,0.0,0.0
2018-01-29 00:00:00-05:00,232.95543460025834,233.32770723121592,224.32253967208683,224.4111785888672,26067600,0.0,0.0,0.0
2018-02-05 00:00:00-05:00,222.70053535605936,224.65934172825848,206.00198659269748,213.1103973388672,43199900,0.0,0.0,0.0
2018-02-12 00:00:00-05:00,214.93631976058768,224.2428408223863,213.30546598228182,222.4169921875,16896000,0.0,0.0,0.0
2018-02-19 00:00:00-05:00,221.58382226342428,223.79080200195312,219.64274581649215,223.79080200195312,12353200,0.0,0.0,0.0
2018-02-26 00:00:00-05:00,224.73915690138378,227.20316773850993,215.6719513600972,219.24388122558594,16014500,0.0,0.0,0.0
2018-03-05 00:00:00-05:00,218.05614845622966,227.13222405672073,217.99409851225047,227.12335205078125,13159200,0.0,0.0,0.0
2018-03-12 00:00:00-04:00,227.46907935773942,228.4174374673432,223.55146586113457,224.23394775390625,11178600,0.0,0.0,0.0
2018-03-19 00:00:00-04:00,223.5780516489093,223.58691013202355,210.8768667549053,211.0275421142578,14889400,0.0,0.0,0.0
2018-03-26 00:00:00-04:00,213.44721804194955,217.18753959477615,210.5311680880835,214.56399536132812,16187500,1.084,0.0,0.0
2018-04-02 00:00:00-04:00,214.7529519231333,218.04738891761292,208.2798192799838,212.4646453857422,20950500,0.0,0.0,0.0
2018-04-09 00:00:00-04:00,213.82693521281718,218.8932513249208,213.087924221662,216.89878845214844,12539400,0.0,0.0,0.0
2018-04-16 00:00:00-04:00,218.38570301169148,221.90273667014753,217.2281946518021,218.14529418945312,9917100,0.0,0.0,0.0
2018-04-23 00:00:00-04:00,218.63504616013114,219.14256088213202,213.3372337338883,218.0740966796875,11766300,0.0,0.0,0.0
2018-04-30 00:00:00-04:00,218.59944559401714,219.08026336590896,211.84139488876443,217.62002563476562,10557300,0.0,0.0,0.0
2018-05-07 00:00:00-04:00,218.31449395993442,223.41641942669247,216.87206804246307,223.0157470703125,9799000,0.0,0.0,0.0
2018-05-14 00:00:00-04:00,223.59447855506662,224.16432696453805,220.86989042271077,221.9383544921875,10084500,0.0,0.0,0.0
2018-05-21 00:00:00-04:00,223.28286732799913,224.32462089293819,221.49317663062845,222.63287353515625,7482400,0.0,0.0,0.0
2018-05-28 00:00:00-04:00,221.06581506499543,224.06642212560828,219.00901832099908,223.8527374267578,10158200,0.0,0.0,0.0
2018-06-04 00:00:00-04:00,224.52938625143526,227.67245824706907,224.26226684161708,227.5567169189453,10419300,0.0,0.0,0.0
2018-06-11 00:00:00-04:00,227.7526153541109,228.62519284283698,226.27457981622032,227.78823852539062,10251900,0.0,0.0,0.0
2018-06-18 00:00:00-04:00,226.31906417582496,227.37862923470647,224.75198446373378,225.77593994140625,12586900,0.0,0.0,0.0
2018-06-25 00:00:00-04:00,224.7074936029393,225.0280342235074,219.5966688463242,222.16098022460938,19442400,1.157,0.0,0.0
2018-07-02 00:00:00-04:00,221.45563463935457,226.67088253149123,221.2409505620202,226.33094787597656,7671300,0.0,0.0,0.0
2018-07-09 00:00:00-04:00,227.2613208245106,230.0433827728804,227.22553104039724,229.71240234375,12317600,0.0,0.0,0.0
2018-07-16 00:00:00-04:00,229.80184820201623,231.0810530798687,228.826774570519,229.88235473632812,10187400,0.0,0.0,0.0
2018-07-23 00:00:00-04:00,229.65875995310333,233.70213247466182,229.36354197166958,231.32261657714844,11804400,0.0,0.0,0.0
2018-07-30 00:00:00-04:00,231.33155353564348,233.17433166503906,229.4351043772059,233.17433166503906,9030500,0.0,0.0,0.0
2018-08-06 00:00:00-04:00,233.08488995800104,235.0708000941794,232.07403999549626,232.6912841796875,9502500,0.0,0.0,0.0
2018-08-13 00:00:00-04:00,232.95067081508847,234.71294223099304,230.2491291819111,234.2477569580078,11776200,0.0,0.0,0.0
2018-08-20 00:00:00-04:00,234.73086679987793,236.42158626257432,234.2835899853585,236.34107971191406,9528500,0.0,0.0,0.0
2018-08-27 00:00:00-04:00,237.3966687321325,239.78511185814236,237.2893266545068,238.59536743164062,13311900,0.0,0.0,0.0
2018-09-03 00:00:00-04:00,238.2643438529489,238.54165326988826,235.670144014054,236.32315063476562,12540800,0.0,0.0,0.0
2018-09-10 00:00:00-04:00,237.30717199118152,239.4004240869663,235.87588080699462,239.16783142089844,13221400,0.0,0.0,0.0
2018-09-17 00:00:00-04:00,239.04259700057284,242.12881761985685,237.58447036884178,241.13584899902344,11118600,0.0,0.0,0.0
2018-09-24 00:00:00-04:00,240.57225252320364,240.7869639147266,237.9065007165369,238.89048767089844,11851500,1.207,0.0,0.0
2018-10-01 00:00:00-04:00,241.23692581381124,242.14451598983968,236.34856439253755,237.71444702148438,15077800,0.0,0.0,0.0
2018-10-08 00:00:00-04:00,237.02253614026284,238.5321974916301,223.2560595726476,227.8838348388672,27255200,0.0,0.0,0.0
2018-10-15 00:00:00-04:00,227.51542884483672,232.14319083626089,226.4820356475754,228.10850524902344,15191500,0.0,0.0,0.0
2018-10-22 00:00:00-04:00,228.73749467268362,229.01605709286545,216.59746029930272,219.04164123535156,21096700,0.0,0.0,0.0
2018-10-29 00:00:00-04:00,221.98002473448145,227.25477544388303,214.57559356327377,224.47811889648438,18873900,0.0,0.0,0.0
2018-11-05 00:00:00-05:00,224.93644784270134,232.23303942435044,224.1007468393979,229.4473876953125,12803700,0.0,0.0,0.0
2018-11-12 00:00:00-05:00,228.8633268053489,229.10595146848732,220.54232236506462,225.98782348632812,15681800,0.0,0.0,0.0
2018-11-19 00:00:00-05:00,225.49351876126505,225.73614334437434,217.21744957532601,217.46905517578125,11231000,0.0,0.0,0.0
2018-11-26 00:00:00-05:00,219.4639919638359,228.18936097132777,219.12253497144397,227.7760009765625,15343700,0.0,0.0,0.0
2018-12-03 00:00:00-05:00,231.52314126627655,231.60401157617173,216.67835244137808,217.69375610351562,19422000,0.0,0.0,0.0
2018-12-10 00:00:00-05:00,217.46015121868882,222.09690814699994,213.52429781308962,215.1058349609375,22343200,0.0,0.0,0.0
2018-12-17 00:00:00-05:00,213.02106243578567,214.06343658189553,198.20323034492833,198.7333984375,42987700,1.289,0.0,0.0
2018-12-24 00:00:00-05:00,198.5263978529679,208.76260607613003,194.09040387774348,205.7721405029297,37106000,0.0,0.0,0.0
2018-12-31 00:00:00-05:00,207.1725122237142,210.16296408786812,202.34803676095748,209.52151489257812,20004900,0.0,0.0,0.0
2019-01-07 00:00:00-05:00,209.86485527262934,215.177207975717,208.98851117948183,214.9242401123047,17182100,0.0,0.0,0.0
2019-01-14 00:00:00-05:00,213.30704350930617,221.68211296611568,212.93662137151853,221.2755584716797,19826100,0.0,0.0,0.0
2019-01-21 00:00:00-05:00,219.89323410190997,221.44718714857623,216.45105205999985,220.73345947265625,14737300,0.0,0.0,0.0
2019-01-28 00:00:00-05:00,218.71875582091425,225.22366886257487,217.399711170601,224.25697326660156,19899700,0.0,0.0,0.0
2019-02-04 00:00:00-05:00,224.32927434984887,227.06675892128044,222.43200153655087,224.64547729492188,14627600,0.0,0.0,0.0
2019-02-11 00:00:00-05:00,225.21462738559825,230.38242243483674,224.2569614823675,230.36434936523438,18590600,0.0,0.0,0.0
2019-02-18 00:00:00-05:00,229.61448520152496,232.0176934886681,229.5151039930878,231.8369903564453,8805000,0.0,0.0,0.0
2019-02-25 00:00:00-05:00,233.17408698928193,233.6438764628292,230.4727492663951,232.93917846679688,14781300,0.0,0.0,0.0
2019-03-04 00:00:00-05:00,233.87876648565816,234.08657228306708,226.17225112947324,227.9791717529297,19338500,0.0,0.0,0.0
2019-03-11 00:00:00-04:00,228.61165834076078,235.4147291684993,228.59359905493494,234.7642364501953,10839100,0.0,0.0,0.0
2019-03-18 00:00:00-04:00,234.89971953956845,237.23967882179542,231.62015365918413,231.7014617919922,16592700,1.455,0.0,0.0
2019-03-25 00:00:00-04:00,232.6695517069177,235.96757826342377,231.63380977740596,235.80404663085938,13333300,0.0,0.0,0.0
2019-04-01 00:00:00-04:00,237.54847862414525,240.8192504472779,237.30318113489628,240.77383422851562,9993900,0.0,0.0,0.0
2019-04-08 00:00:00-04:00,240.37401832088082,242.37280285535817,239.21108056713777,242.10934448242188,10198700,0.0,0.0,0.0
2019-04-15 00:00:00-04:00,242.19113805803735,243.13600602921684,240.83738552875636,241.98216247558594,8693500,0.0,0.0,0.0
2019-04-22 00:00:00-04:00,241.27349095635034,244.8895142789298,241.19172513764352,244.85316467285156,8548200,0.0,0.0,0.0
2019-04-29 00:00:00-04:00,244.90772648064421,246.0979198575404,241.6096991360268,245.3529052734375,11564500,0.0,0.0,0.0
2019-05-06 00:00:00-04:00,241.35532082041067,244.72601985468313,235.55879094762238,240.3286590576172,17608600,0.0,0.0,0.0
2019-05-13 00:00:00-04:00,235.64964171041944,241.30989495643152,233.55999637921394,238.59332275390625,18635900,0.0,0.0,0.0
2019-05-20 00:00:00-04:00,237.03967114861825,239.41099087950042,234.11415160737803,235.94033813476562,14590900,0.0,0.0,0.0
2019-05-27 00:00:00-04:00,236.1857160608422,237.09426246730587,229.65327904355536,229.74412536621094,13835200,0.0,0.0,0.0
2019-06-03 00:00:00-04:00,229.7076976458944,241.02818743811204,227.8360950160098,239.992431640625,14163300,0.0,0.0,0.0
2019-06-10 00:00:00-04:00,241.45521268840093,243.17235034465256,240.18322600776926,241.3280029296875,9469300,0.0,0.0,0.0
2019-06-17 00:00:00-04:00,241.61876763869344,247.84231437049297,241.32802621354764,246.58851623535156,11321800,0.0,0.0,0.0
